id,prereqClass,textContent
 200 , 0 , probability probability spaces  random variables  random vectors  multivariate densities  distributions  expectations  sampling simulation  independence  conditioning  conditional distributions expectations  limit theorems strong law large numbers central limit theorem  well additional topics large deviations  random walks markov chains calculus three dimensions  vectors  lines  planes  quadratic surfaces  polar  cylindrical spherical coordinates  partial derivatives  directional derivatives  gradient  divergence  curl  chain rule  maximum minimum problems  multiple integrals  parametric surfaces curves  line integrals  surface integrals  green gauss theorems
 201 , 1 , calculus three dimensions  vectors  lines  planes  quadratic surfaces  polar  cylindrical spherical coordinates  partial derivatives  directional derivatives  gradient  divergence  curl  chain rule  maximum minimum problems  multiple integrals  parametric surfaces curves  line integrals  surface integrals  green gauss theorems probability theory random processes  elementary probability theory  conditional probability independence  random variables  distribution functions  joint conditional distributions  limit theorems  introduction random processes some elementary ideas spectral analysis information theory will be given
 202 , 0 , probability theory random processes  elementary probability theory  conditional probability independence  random variables  distribution functions  joint conditional distributions  limit theorems  introduction random processes some elementary ideas spectral analysis information theory will be given calculus three dimensions  vectors  lines  planes  quadratic surfaces  polar  cylindrical spherical coordinates  partial derivatives  directional derivatives  gradient  divergence  curl  chain rule  maximum minimum problems  multiple integrals  parametric surfaces curves  line integrals  surface integrals  green gauss theorems
 203 , 1 , calculus three dimensions  vectors  lines  planes  quadratic surfaces  polar  cylindrical spherical coordinates  partial derivatives  directional derivatives  gradient  divergence  curl  chain rule  maximum minimum problems  multiple integrals  parametric surfaces curves  line integrals  surface integrals  green gauss theorems  introduction probability theory  elementary probability theory  conditional probability independence  random variables  distribution functions  joint conditional distributions  law large numbers  central limit theorem
 204 , 0 ,  introduction probability theory  elementary probability theory  conditional probability independence  random variables  distribution functions  joint conditional distributions  law large numbers  central limit theorem calculus three dimensions  vectors  lines  planes  quadratic surfaces  polar  cylindrical spherical coordinates  partial derivatives  directional derivatives  gradient  divergence  curl  chain rule  maximum minimum problems  multiple integrals  parametric surfaces curves  line integrals  surface integrals  green gauss theorems
 205 , 1 , numerical methods analytical numerical solutions approximations errors   mathcad basic operations  roots equations     introduction     bisection method  c++ programming review  learn c++ programming     false position method     newton raphson method     secant method  multiple roots    systems nonlinear equations    linear algebraic equations     introduction      gauss elimination gauss elimination     lu decomposition  gauss seidel 4  optimization     introduction    1d unconstrained optimization   multi dimensional unconstrained optimization curve fitting     introduction     least square regression     newton interpolating polynomials  splines   lagrange interpolation polynomials 6  numerical  integration     introduction  numerical differentiation ordinary differential equations  ode      introduction  euler methods  runge kutta methods  boundary value eigenvalue problems partial differential equations  pde      introduction  elliptic equations  parabolic equations ansys robot kinematics dynamics  cs  foundations principles robotic kinematics  transformations  forward kinematics  inverse kinematics  differential kinematics  jacobians   manipulability  basic equations motion  course also include programming robot arms
 206 , 0 , robot kinematics dynamics  cs  foundations principles robotic kinematics  transformations  forward kinematics  inverse kinematics  differential kinematics  jacobians   manipulability  basic equations motion  course also include programming robot arms numerical methods analytical numerical solutions approximations errors   mathcad basic operations  roots equations     introduction     bisection method  c++ programming review  learn c++ programming     false position method     newton raphson method     secant method  multiple roots    systems nonlinear equations    linear algebraic equations     introduction      gauss elimination gauss elimination     lu decomposition  gauss seidel 4  optimization     introduction    1d unconstrained optimization   multi dimensional unconstrained optimization curve fitting     introduction     least square regression     newton interpolating polynomials  splines   lagrange interpolation polynomials 6  numerical  integration     introduction  numerical differentiation ordinary differential equations  ode      introduction  euler methods  runge kutta methods  boundary value eigenvalue problems partial differential equations  pde      introduction  elliptic equations  parabolic equations ansys
 207 , 1 , numerical methods analytical numerical solutions approximations errors   mathcad basic operations  roots equations     introduction     bisection method  c++ programming review  learn c++ programming     false position method     newton raphson method     secant method  multiple roots    systems nonlinear equations    linear algebraic equations     introduction      gauss elimination gauss elimination     lu decomposition  gauss seidel 4  optimization     introduction    1d unconstrained optimization   multi dimensional unconstrained optimization curve fitting     introduction     least square regression     newton interpolating polynomials  splines   lagrange interpolation polynomials 6  numerical  integration     introduction  numerical differentiation ordinary differential equations  ode      introduction  euler methods  runge kutta methods  boundary value eigenvalue problems partial differential equations  pde      introduction  elliptic equations  parabolic equations ansys introduction robotics computer vision  computer vision  iii     robotc   nxt kits hand out lego kits mandatory      controls  iii     motion planning      motion planning  iv     graph search      localization      locomotion     hand out usar     human robot interaction  evaluate design proposals  groups  usar demos     usar final competition     kinematics 2     inverse kinematics     non holonomic path planning     survey     rube goldberg  lab1      computer vision      vision programs     controls      dead reckoning     controls      moore law     trajectory following     motion planning      motion planning  iii     graph search      localization      human robot interaction      usar wrapup     kinematics 1     coordinate transformations intro     inverse kinematics non holonomic path planning   2
 208 , 0 , introduction robotics computer vision  computer vision  iii     robotc   nxt kits hand out lego kits mandatory      controls  iii     motion planning      motion planning  iv     graph search      localization      locomotion     hand out usar     human robot interaction  evaluate design proposals  groups  usar demos     usar final competition     kinematics 2     inverse kinematics     non holonomic path planning     survey     rube goldberg  lab1      computer vision      vision programs     controls      dead reckoning     controls      moore law     trajectory following     motion planning      motion planning  iii     graph search      localization      human robot interaction      usar wrapup     kinematics 1     coordinate transformations intro     inverse kinematics non holonomic path planning   2 numerical methods analytical numerical solutions approximations errors   mathcad basic operations  roots equations     introduction     bisection method  c++ programming review  learn c++ programming     false position method     newton raphson method     secant method  multiple roots    systems nonlinear equations    linear algebraic equations     introduction      gauss elimination gauss elimination     lu decomposition  gauss seidel 4  optimization     introduction    1d unconstrained optimization   multi dimensional unconstrained optimization curve fitting     introduction     least square regression     newton interpolating polynomials  splines   lagrange interpolation polynomials 6  numerical  integration     introduction  numerical differentiation ordinary differential equations  ode      introduction  euler methods  runge kutta methods  boundary value eigenvalue problems partial differential equations  pde      introduction  elliptic equations  parabolic equations ansys
 209 , 1 ,  mathematical foundations electrical engineering  1 matlab robust computational tool  used reinforce  enrich integrate ideas throughout course  including software exercises combination homework assignments  2 complex analysis  including rectangular polar representations complex plane associated forms complex arithmetic  powers  roots complex logarithms  complex differentiation  analytic functions cauchy riemann equations  complex taylor series  complex exponential  sinusoidal hyperbolic functions  euler formula  3 fourier analysis  including orthogonality sinusoids  trigonometric exponential forms fourier series  fourier integrals fourier transforms  4 linear  constant coefficient differential equations  including complex exponential solutions homogeneous equations particular solutions polynomial sinusoidal driving functions described by phasors  5 difference equations  emphasis upon relationship differential equations   6 linear algebra matrices  including matrix arithmetic  linear systems equations gaussian elimination  vector spaces rank matrices  matrix inverses determinants  eigenvalue problems relationship systems homogeneous differential equations computer graphics   basic graphics programming    interaction    transformations    viewing projection    hierarchical modeling    lighting shading    shading opengl    curves surfaces    texture mapping [i  graham]    splines    programmable shading hardware    physically based modelling [c  twigg]    clipping    rasterization    image processing    ray tracing    spatial data structures    dynamics monsters  inc     radiosity    global illumination    visualization    non photorealistic rendering    animation    advanced global illumination    computer games
 210 , 0 , computer graphics   basic graphics programming    interaction    transformations    viewing projection    hierarchical modeling    lighting shading    shading opengl    curves surfaces    texture mapping [i  graham]    splines    programmable shading hardware    physically based modelling [c  twigg]    clipping    rasterization    image processing    ray tracing    spatial data structures    dynamics monsters  inc     radiosity    global illumination    visualization    non photorealistic rendering    animation    advanced global illumination    computer games  mathematical foundations electrical engineering  1 matlab robust computational tool  used reinforce  enrich integrate ideas throughout course  including software exercises combination homework assignments  2 complex analysis  including rectangular polar representations complex plane associated forms complex arithmetic  powers  roots complex logarithms  complex differentiation  analytic functions cauchy riemann equations  complex taylor series  complex exponential  sinusoidal hyperbolic functions  euler formula  3 fourier analysis  including orthogonality sinusoids  trigonometric exponential forms fourier series  fourier integrals fourier transforms  4 linear  constant coefficient differential equations  including complex exponential solutions homogeneous equations particular solutions polynomial sinusoidal driving functions described by phasors  5 difference equations  emphasis upon relationship differential equations   6 linear algebra matrices  including matrix arithmetic  linear systems equations gaussian elimination  vector spaces rank matrices  matrix inverses determinants  eigenvalue problems relationship systems homogeneous differential equations
 211 , 1 ,  mathematical foundations electrical engineering  1 matlab robust computational tool  used reinforce  enrich integrate ideas throughout course  including software exercises combination homework assignments  2 complex analysis  including rectangular polar representations complex plane associated forms complex arithmetic  powers  roots complex logarithms  complex differentiation  analytic functions cauchy riemann equations  complex taylor series  complex exponential  sinusoidal hyperbolic functions  euler formula  3 fourier analysis  including orthogonality sinusoids  trigonometric exponential forms fourier series  fourier integrals fourier transforms  4 linear  constant coefficient differential equations  including complex exponential solutions homogeneous equations particular solutions polynomial sinusoidal driving functions described by phasors  5 difference equations  emphasis upon relationship differential equations   6 linear algebra matrices  including matrix arithmetic  linear systems equations gaussian elimination  vector spaces rank matrices  matrix inverses determinants  eigenvalue problems relationship systems homogeneous differential equations robot kinematics dynamics  cs  foundations principles robotic kinematics  transformations  forward kinematics  inverse kinematics  differential kinematics  jacobians   manipulability  basic equations motion  course also include programming robot arms
 212 , 0 , robot kinematics dynamics  cs  foundations principles robotic kinematics  transformations  forward kinematics  inverse kinematics  differential kinematics  jacobians   manipulability  basic equations motion  course also include programming robot arms  mathematical foundations electrical engineering  1 matlab robust computational tool  used reinforce  enrich integrate ideas throughout course  including software exercises combination homework assignments  2 complex analysis  including rectangular polar representations complex plane associated forms complex arithmetic  powers  roots complex logarithms  complex differentiation  analytic functions cauchy riemann equations  complex taylor series  complex exponential  sinusoidal hyperbolic functions  euler formula  3 fourier analysis  including orthogonality sinusoids  trigonometric exponential forms fourier series  fourier integrals fourier transforms  4 linear  constant coefficient differential equations  including complex exponential solutions homogeneous equations particular solutions polynomial sinusoidal driving functions described by phasors  5 difference equations  emphasis upon relationship differential equations   6 linear algebra matrices  including matrix arithmetic  linear systems equations gaussian elimination  vector spaces rank matrices  matrix inverses determinants  eigenvalue problems relationship systems homogeneous differential equations
 213 , 1 ,  mathematical foundations electrical engineering  1 matlab robust computational tool  used reinforce  enrich integrate ideas throughout course  including software exercises combination homework assignments  2 complex analysis  including rectangular polar representations complex plane associated forms complex arithmetic  powers  roots complex logarithms  complex differentiation  analytic functions cauchy riemann equations  complex taylor series  complex exponential  sinusoidal hyperbolic functions  euler formula  3 fourier analysis  including orthogonality sinusoids  trigonometric exponential forms fourier series  fourier integrals fourier transforms  4 linear  constant coefficient differential equations  including complex exponential solutions homogeneous equations particular solutions polynomial sinusoidal driving functions described by phasors  5 difference equations  emphasis upon relationship differential equations   6 linear algebra matrices  including matrix arithmetic  linear systems equations gaussian elimination  vector spaces rank matrices  matrix inverses determinants  eigenvalue problems relationship systems homogeneous differential equations computer vision image feature representation  introduction computer vision  image fourier representation  optics image formation  camera calibration  linear filters  laplacian pyramid  image blending  wavelets  principal component analysis  independent components   object scene recognition  simple features boosting  face detection cascades  pattern descriptors  sift hog    classification  svm knn   lda  linear discriminant   perceptual inference  optical flow  motion analysis  tracking  structure motion   shape shading  odometry pose estimation  active shape appearance model  scene recognition  coherent scene interpretation  segmentation  mrf  mean shift  graphcut   review  review hierarchy
 214 , 0 , computer vision image feature representation  introduction computer vision  image fourier representation  optics image formation  camera calibration  linear filters  laplacian pyramid  image blending  wavelets  principal component analysis  independent components   object scene recognition  simple features boosting  face detection cascades  pattern descriptors  sift hog    classification  svm knn   lda  linear discriminant   perceptual inference  optical flow  motion analysis  tracking  structure motion   shape shading  odometry pose estimation  active shape appearance model  scene recognition  coherent scene interpretation  segmentation  mrf  mean shift  graphcut   review  review hierarchy  mathematical foundations electrical engineering  1 matlab robust computational tool  used reinforce  enrich integrate ideas throughout course  including software exercises combination homework assignments  2 complex analysis  including rectangular polar representations complex plane associated forms complex arithmetic  powers  roots complex logarithms  complex differentiation  analytic functions cauchy riemann equations  complex taylor series  complex exponential  sinusoidal hyperbolic functions  euler formula  3 fourier analysis  including orthogonality sinusoids  trigonometric exponential forms fourier series  fourier integrals fourier transforms  4 linear  constant coefficient differential equations  including complex exponential solutions homogeneous equations particular solutions polynomial sinusoidal driving functions described by phasors  5 difference equations  emphasis upon relationship differential equations   6 linear algebra matrices  including matrix arithmetic  linear systems equations gaussian elimination  vector spaces rank matrices  matrix inverses determinants  eigenvalue problems relationship systems homogeneous differential equations
 215 , 1 ,  mathematical foundations electrical engineering  1 matlab robust computational tool  used reinforce  enrich integrate ideas throughout course  including software exercises combination homework assignments  2 complex analysis  including rectangular polar representations complex plane associated forms complex arithmetic  powers  roots complex logarithms  complex differentiation  analytic functions cauchy riemann equations  complex taylor series  complex exponential  sinusoidal hyperbolic functions  euler formula  3 fourier analysis  including orthogonality sinusoids  trigonometric exponential forms fourier series  fourier integrals fourier transforms  4 linear  constant coefficient differential equations  including complex exponential solutions homogeneous equations particular solutions polynomial sinusoidal driving functions described by phasors  5 difference equations  emphasis upon relationship differential equations   6 linear algebra matrices  including matrix arithmetic  linear systems equations gaussian elimination  vector spaces rank matrices  matrix inverses determinants  eigenvalue problems relationship systems homogeneous differential equations artificial neural networks organizational meeting  introduction neural nets perceptrons lms algorithm backpropagation learning visually guided robot control optimization techniques overfitting  cross validation  early stopping simple recurrent networks language processing models pattern classification pattern classification em  expectation maximization  algorithm neural networks control support vector machines time series prediction shared weight networks competitive learning kohonen nets hebbian learning principal components analysis hopfield nets boltzmann machines mean field approximation helmholtz machines  minimum description length bayesian networks computational learning theory connectionist symbol processing reinforcement learning neurophysiology computer scientists
 216 , 0 , artificial neural networks organizational meeting  introduction neural nets perceptrons lms algorithm backpropagation learning visually guided robot control optimization techniques overfitting  cross validation  early stopping simple recurrent networks language processing models pattern classification pattern classification em  expectation maximization  algorithm neural networks control support vector machines time series prediction shared weight networks competitive learning kohonen nets hebbian learning principal components analysis hopfield nets boltzmann machines mean field approximation helmholtz machines  minimum description length bayesian networks computational learning theory connectionist symbol processing reinforcement learning neurophysiology computer scientists  mathematical foundations electrical engineering  1 matlab robust computational tool  used reinforce  enrich integrate ideas throughout course  including software exercises combination homework assignments  2 complex analysis  including rectangular polar representations complex plane associated forms complex arithmetic  powers  roots complex logarithms  complex differentiation  analytic functions cauchy riemann equations  complex taylor series  complex exponential  sinusoidal hyperbolic functions  euler formula  3 fourier analysis  including orthogonality sinusoids  trigonometric exponential forms fourier series  fourier integrals fourier transforms  4 linear  constant coefficient differential equations  including complex exponential solutions homogeneous equations particular solutions polynomial sinusoidal driving functions described by phasors  5 difference equations  emphasis upon relationship differential equations   6 linear algebra matrices  including matrix arithmetic  linear systems equations gaussian elimination  vector spaces rank matrices  matrix inverses determinants  eigenvalue problems relationship systems homogeneous differential equations
 217 , 1 ,  mathematical foundations electrical engineering  1 matlab robust computational tool  used reinforce  enrich integrate ideas throughout course  including software exercises combination homework assignments  2 complex analysis  including rectangular polar representations complex plane associated forms complex arithmetic  powers  roots complex logarithms  complex differentiation  analytic functions cauchy riemann equations  complex taylor series  complex exponential  sinusoidal hyperbolic functions  euler formula  3 fourier analysis  including orthogonality sinusoids  trigonometric exponential forms fourier series  fourier integrals fourier transforms  4 linear  constant coefficient differential equations  including complex exponential solutions homogeneous equations particular solutions polynomial sinusoidal driving functions described by phasors  5 difference equations  emphasis upon relationship differential equations   6 linear algebra matrices  including matrix arithmetic  linear systems equations gaussian elimination  vector spaces rank matrices  matrix inverses determinants  eigenvalue problems relationship systems homogeneous differential equations introduction robotics computer vision  computer vision  iii     robotc   nxt kits hand out lego kits mandatory      controls  iii     motion planning      motion planning  iv     graph search      localization      locomotion     hand out usar     human robot interaction  evaluate design proposals  groups  usar demos     usar final competition     kinematics 2     inverse kinematics     non holonomic path planning     survey     rube goldberg  lab1      computer vision      vision programs     controls      dead reckoning     controls      moore law     trajectory following     motion planning      motion planning  iii     graph search      localization      human robot interaction      usar wrapup     kinematics 1     coordinate transformations intro     inverse kinematics non holonomic path planning   2
 218 , 0 , introduction robotics computer vision  computer vision  iii     robotc   nxt kits hand out lego kits mandatory      controls  iii     motion planning      motion planning  iv     graph search      localization      locomotion     hand out usar     human robot interaction  evaluate design proposals  groups  usar demos     usar final competition     kinematics 2     inverse kinematics     non holonomic path planning     survey     rube goldberg  lab1      computer vision      vision programs     controls      dead reckoning     controls      moore law     trajectory following     motion planning      motion planning  iii     graph search      localization      human robot interaction      usar wrapup     kinematics 1     coordinate transformations intro     inverse kinematics non holonomic path planning   2  mathematical foundations electrical engineering  1 matlab robust computational tool  used reinforce  enrich integrate ideas throughout course  including software exercises combination homework assignments  2 complex analysis  including rectangular polar representations complex plane associated forms complex arithmetic  powers  roots complex logarithms  complex differentiation  analytic functions cauchy riemann equations  complex taylor series  complex exponential  sinusoidal hyperbolic functions  euler formula  3 fourier analysis  including orthogonality sinusoids  trigonometric exponential forms fourier series  fourier integrals fourier transforms  4 linear  constant coefficient differential equations  including complex exponential solutions homogeneous equations particular solutions polynomial sinusoidal driving functions described by phasors  5 difference equations  emphasis upon relationship differential equations   6 linear algebra matrices  including matrix arithmetic  linear systems equations gaussian elimination  vector spaces rank matrices  matrix inverses determinants  eigenvalue problems relationship systems homogeneous differential equations
 219 , 1 , principles software construction recitation git + java warmup encapsulation  polymorphism  equality modules  inheritance recitation debugging java semantics inheritance  continued   typechecking  introduction behavioral contracts exceptional control flow  parametric polymorphism recitation object equality  self documenting code  refactoring specifications testing  unit testing  coverage  build test automation  recitation unit testing  build automation  continuous integration++ bug reporting  verification  static analysis introduction object oriented design recitation behavioral subtypes static analysis  object oriented analysis introduction design patterns recitation grasp + design patterns design goals assigning responsibilities recitation intro guis design case study  guis design case study  java collections recitation guis++ design case study  stream o design reuse  libraries   frameworks recitation design pattern mining design reuse  libraries   frameworks  continued  concurrency  part 1  recitation frameworks concurrency  part 2  recitation api design  concurrency  part 3  distributed system design  part 1  recitation concurrency distributed system design  part 2  recitation distributed systems distributed system design  part 3  distributed system design  part 4  recitation distributed systems  continued data consistency pagerank data consistency recitation map reduce problem solving software engineering beyond 15 214 fundations software engineering software engineering course structure qa reliability maintaining code  docs  refact  contin integ  quality attributes inspection bug reporting testing coverage static analysis  automating inspection  conc  concurrency dynamic analysis design principles design patterns  frameworks libraries architecture architecture practice design process requirements specification standards compliance small team processes  earned value iteration risk scrum small team practice architecture organization business  stes  small team experience requirements  language tools infrastructure process course summary reflection
 220 , 0 , fundations software engineering software engineering course structure qa reliability maintaining code  docs  refact  contin integ  quality attributes inspection bug reporting testing coverage static analysis  automating inspection  conc  concurrency dynamic analysis design principles design patterns  frameworks libraries architecture architecture practice design process requirements specification standards compliance small team processes  earned value iteration risk scrum small team practice architecture organization business  stes  small team experience requirements  language tools infrastructure process course summary reflection principles software construction recitation git + java warmup encapsulation  polymorphism  equality modules  inheritance recitation debugging java semantics inheritance  continued   typechecking  introduction behavioral contracts exceptional control flow  parametric polymorphism recitation object equality  self documenting code  refactoring specifications testing  unit testing  coverage  build test automation  recitation unit testing  build automation  continuous integration++ bug reporting  verification  static analysis introduction object oriented design recitation behavioral subtypes static analysis  object oriented analysis introduction design patterns recitation grasp + design patterns design goals assigning responsibilities recitation intro guis design case study  guis design case study  java collections recitation guis++ design case study  stream o design reuse  libraries   frameworks recitation design pattern mining design reuse  libraries   frameworks  continued  concurrency  part 1  recitation frameworks concurrency  part 2  recitation api design  concurrency  part 3  distributed system design  part 1  recitation concurrency distributed system design  part 2  recitation distributed systems distributed system design  part 3  distributed system design  part 4  recitation distributed systems  continued data consistency pagerank data consistency recitation map reduce problem solving software engineering beyond 15 214
 221 , 1 , principles software construction recitation git + java warmup encapsulation  polymorphism  equality modules  inheritance recitation debugging java semantics inheritance  continued   typechecking  introduction behavioral contracts exceptional control flow  parametric polymorphism recitation object equality  self documenting code  refactoring specifications testing  unit testing  coverage  build test automation  recitation unit testing  build automation  continuous integration++ bug reporting  verification  static analysis introduction object oriented design recitation behavioral subtypes static analysis  object oriented analysis introduction design patterns recitation grasp + design patterns design goals assigning responsibilities recitation intro guis design case study  guis design case study  java collections recitation guis++ design case study  stream o design reuse  libraries   frameworks recitation design pattern mining design reuse  libraries   frameworks  continued  concurrency  part 1  recitation frameworks concurrency  part 2  recitation api design  concurrency  part 3  distributed system design  part 1  recitation concurrency distributed system design  part 2  recitation distributed systems distributed system design  part 3  distributed system design  part 4  recitation distributed systems  continued data consistency pagerank data consistency recitation map reduce problem solving software engineering beyond 15 214 cognitive robotics videos  xor demo  two armed bandit demo  chiara chess  chiara piano c++ java programmers  seven big ideas robotics teach them learn run tekkotsu interact robot  tutorial robot safety teleoperation controllergui  sensor observer learn robot behaviors are created  state machines wiki pages state machine shorthand  node definitions  defining new node classes understand event based architecture underlies state machines  behaviors events tekkotsu software engineering learn run visualize your own behaviors robot  storyboard tool compiling running code  event logger  storyboard tool learn use pilot move robot through world  navigating pilot navigating tekkotsu pilot  by watson   touretzky  2011  optional supplementary  wiki pages  pilot odometry  pilot localization learn run simulated robot virtual environment  mirage simulation environment tekkotsu software engineering practice using mirage simulator making your own virtual worlds  mirage virtual worlds pilot navigation mirage  mirage worldbuilder learn robots see color  basics robot vision  tekkotsu vision pipeline learn use mapbuilder detect shapes camera image  dual coding representations mapbuilder practice using mapbuilder solve robot vision problems  mapbuilder understand   1  robot centered maps world maps   2  ways state nodes communicate  local world maps  advanced state machine programming learn about  1  functors applying tests shapes   2  solving vision problems using sketches  shape predicates  sketches qualitative spatial reasoning can improve strategy game ais  by forbus  mahoney    dill  2001   local maps  sketch operations make robot execute pre specified motion sequences   ullman  1984  visual routines   cognition 18 97 157  postures motion sequences examine some ideas higher level vision  visual routines postures motion sequences learn robot body represented kinematic tree  use forward kinematics calculate positions end effectors  gentle introduction homogenous transformations robot kinematics  by jennifer kay  denavit hartenberg reference frame layout kinematics learn use inverse kinematics precisely position robot limbs  continuation monday  same slides  tentacle ik path planning by jonathan coens   forward inverse kinematics learn use rapidly exploring random trees  rrts  plan path start state goal state  path planning rrt connect  efficient approach single query path planning  j  j  kuffner  jr    m  lavalle  icra  2000  video  tekkotsu hand eye system path planning by glenn nickens mid semester break particle filters object recognition particle filter  pushing objects mini  cobots task  meet nsh 3206 now
 222 , 0 , cognitive robotics videos  xor demo  two armed bandit demo  chiara chess  chiara piano c++ java programmers  seven big ideas robotics teach them learn run tekkotsu interact robot  tutorial robot safety teleoperation controllergui  sensor observer learn robot behaviors are created  state machines wiki pages state machine shorthand  node definitions  defining new node classes understand event based architecture underlies state machines  behaviors events tekkotsu software engineering learn run visualize your own behaviors robot  storyboard tool compiling running code  event logger  storyboard tool learn use pilot move robot through world  navigating pilot navigating tekkotsu pilot  by watson   touretzky  2011  optional supplementary  wiki pages  pilot odometry  pilot localization learn run simulated robot virtual environment  mirage simulation environment tekkotsu software engineering practice using mirage simulator making your own virtual worlds  mirage virtual worlds pilot navigation mirage  mirage worldbuilder learn robots see color  basics robot vision  tekkotsu vision pipeline learn use mapbuilder detect shapes camera image  dual coding representations mapbuilder practice using mapbuilder solve robot vision problems  mapbuilder understand   1  robot centered maps world maps   2  ways state nodes communicate  local world maps  advanced state machine programming learn about  1  functors applying tests shapes   2  solving vision problems using sketches  shape predicates  sketches qualitative spatial reasoning can improve strategy game ais  by forbus  mahoney    dill  2001   local maps  sketch operations make robot execute pre specified motion sequences   ullman  1984  visual routines   cognition 18 97 157  postures motion sequences examine some ideas higher level vision  visual routines postures motion sequences learn robot body represented kinematic tree  use forward kinematics calculate positions end effectors  gentle introduction homogenous transformations robot kinematics  by jennifer kay  denavit hartenberg reference frame layout kinematics learn use inverse kinematics precisely position robot limbs  continuation monday  same slides  tentacle ik path planning by jonathan coens   forward inverse kinematics learn use rapidly exploring random trees  rrts  plan path start state goal state  path planning rrt connect  efficient approach single query path planning  j  j  kuffner  jr    m  lavalle  icra  2000  video  tekkotsu hand eye system path planning by glenn nickens mid semester break particle filters object recognition particle filter  pushing objects mini  cobots task  meet nsh 3206 now principles software construction recitation git + java warmup encapsulation  polymorphism  equality modules  inheritance recitation debugging java semantics inheritance  continued   typechecking  introduction behavioral contracts exceptional control flow  parametric polymorphism recitation object equality  self documenting code  refactoring specifications testing  unit testing  coverage  build test automation  recitation unit testing  build automation  continuous integration++ bug reporting  verification  static analysis introduction object oriented design recitation behavioral subtypes static analysis  object oriented analysis introduction design patterns recitation grasp + design patterns design goals assigning responsibilities recitation intro guis design case study  guis design case study  java collections recitation guis++ design case study  stream o design reuse  libraries   frameworks recitation design pattern mining design reuse  libraries   frameworks  continued  concurrency  part 1  recitation frameworks concurrency  part 2  recitation api design  concurrency  part 3  distributed system design  part 1  recitation concurrency distributed system design  part 2  recitation distributed systems distributed system design  part 3  distributed system design  part 4  recitation distributed systems  continued data consistency pagerank data consistency recitation map reduce problem solving software engineering beyond 15 214
 223 , 1 , introduction data structures java fast review java more java  review using objects  string  math  random classes arrays   arraylists arrays   arraylists  linked lists linked lists recursion recursion algorithm analysis  big o algorithm analysis  big o inheritance  abstract classes  interfaces desing implementation classes desing implementation classes stacks  searching algorithms sorting algorithms binary trees binary trees   lists   iterators bts   bsts maps  sets iterators   maps hash tables hash tables heaps   treesort graphs graphs principles software construction recitation git + java warmup encapsulation  polymorphism  equality modules  inheritance recitation debugging java semantics inheritance  continued   typechecking  introduction behavioral contracts exceptional control flow  parametric polymorphism recitation object equality  self documenting code  refactoring specifications testing  unit testing  coverage  build test automation  recitation unit testing  build automation  continuous integration++ bug reporting  verification  static analysis introduction object oriented design recitation behavioral subtypes static analysis  object oriented analysis introduction design patterns recitation grasp + design patterns design goals assigning responsibilities recitation intro guis design case study  guis design case study  java collections recitation guis++ design case study  stream o design reuse  libraries   frameworks recitation design pattern mining design reuse  libraries   frameworks  continued  concurrency  part 1  recitation frameworks concurrency  part 2  recitation api design  concurrency  part 3  distributed system design  part 1  recitation concurrency distributed system design  part 2  recitation distributed systems distributed system design  part 3  distributed system design  part 4  recitation distributed systems  continued data consistency pagerank data consistency recitation map reduce problem solving software engineering beyond 15 214
 224 , 0 , principles software construction recitation git + java warmup encapsulation  polymorphism  equality modules  inheritance recitation debugging java semantics inheritance  continued   typechecking  introduction behavioral contracts exceptional control flow  parametric polymorphism recitation object equality  self documenting code  refactoring specifications testing  unit testing  coverage  build test automation  recitation unit testing  build automation  continuous integration++ bug reporting  verification  static analysis introduction object oriented design recitation behavioral subtypes static analysis  object oriented analysis introduction design patterns recitation grasp + design patterns design goals assigning responsibilities recitation intro guis design case study  guis design case study  java collections recitation guis++ design case study  stream o design reuse  libraries   frameworks recitation design pattern mining design reuse  libraries   frameworks  continued  concurrency  part 1  recitation frameworks concurrency  part 2  recitation api design  concurrency  part 3  distributed system design  part 1  recitation concurrency distributed system design  part 2  recitation distributed systems distributed system design  part 3  distributed system design  part 4  recitation distributed systems  continued data consistency pagerank data consistency recitation map reduce problem solving software engineering beyond 15 214 introduction data structures java fast review java more java  review using objects  string  math  random classes arrays   arraylists arrays   arraylists  linked lists linked lists recursion recursion algorithm analysis  big o algorithm analysis  big o inheritance  abstract classes  interfaces desing implementation classes desing implementation classes stacks  searching algorithms sorting algorithms binary trees binary trees   lists   iterators bts   bsts maps  sets iterators   maps hash tables hash tables heaps   treesort graphs graphs
